"","sample.name","file","Sequencing_facility","Sample_type","LibraryKit","Sequencing_platform","Sequencing_lane","Origin","Technical_dup","Target_species","Init_read_count","Init_q30_perc","Quality_trimmed_read_count","MIN_NREADS_10M_filter","Duplicate_removed_reads_count","Mapped_reads_count","Mapping_Perc","MIN_MAPPERC_80_NMAP_10M_filter","Primary_Mapped_reads_count","Properly_Paired_reads_count"
"433","RRAP-ECT01-2022-Aspat-MACK-662","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-662_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",38685888,90.09,NA,"PASS",32236869,25753608,96.589267559119,"PASS","29029145","25944144"
"434","RRAP-ECT01-2022-Aspat-MACK-663","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-663_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34698684,89.74,NA,"PASS",29105160,29363229,97.2068614273582,"PASS","26080969","23441262"
"435","RRAP-ECT01-2022-Aspat-MACK-664","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-664_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",44489150,90.12,NA,"PASS",36809291,31265344,96.6205820558841,"PASS","33744003","29658546"
"436","RRAP-ECT01-2022-Aspat-MACK-665","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-665_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",32714588,89.23,NA,"PASS",26663012,30513117,94.6528553998219,"PASS","24447759","21444802"
"437","RRAP-ECT01-2022-Aspat-MACK-666","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-666_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",29054300,89.82,NA,"PASS",23848948,35532593,96.5315876363932,"PASS","22178058","19756042"
"438","RRAP-ECT01-2022-Aspat-MACK-667","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-667_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",27222214,89.28,NA,"PASS",22313528,27405774,94.1612208969131,"PASS","20780326","18545808"
"439","RRAP-ECT01-2022-Aspat-MACK-668","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-668_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",34919548,90.38,NA,"PASS",29004338,23525155,97.4073058103437,"PASS","27156845","24444228"
"440","RRAP-ECT01-2022-Aspat-MACK-669","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-669_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",35616936,90.36,NA,"PASS",29505810,23344330,96.7669982774192,"PASS","27107633","23896714"
"441","RRAP-ECT01-2022-Aspat-MACK-670","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-670_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",39384450,89.53,NA,"PASS",32120902,29573864,98.4046619015353,"PASS","29487148","25917376"
"442","RRAP-ECT01-2022-Aspat-MACK-671","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-MACK-671_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",49620572,90.64,NA,"PASS",39336265,28607436,96.9552640649418,"PASS","35942254","32130088"
"443","RRAP-ECT01-2022-Aspat-MACK-672","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-672_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",28718862,90.36,NA,"PASS",24124268,29571772,96.5553265764545,"PASS","22364486","19667194"
"444","RRAP-ECT01-2022-Aspat-MACK-673","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-673_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",40313134,91.75,NA,"PASS",30053316,28018706,96.6017772927622,"PASS","27197111","23696358"
"445","RRAP-ECT01-2022-Aspat-MACK-674","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-674_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",28569546,90.14,NA,"PASS",24151325,31071820,96.7339584672933,"PASS","22286003","19830312"
"446","RRAP-ECT01-2022-Aspat-MACK-675","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-675_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",36613462,89.99,NA,"PASS",30626764,37879411,96.2964099413099,"PASS","28213040","25143210"
"447","RRAP-ECT01-2022-Aspat-MACK-676","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-676_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",33339234,89.39,NA,"PASS",26877988,22522682,97.6174555286682,"PASS","25086844","22640866"
"448","RRAP-ECT01-2022-Aspat-MACK-677","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-677_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30938694,90.51,NA,"PASS",25989670,24514437,97.5525855928693,"PASS","24061300","21533490"
"449","RRAP-ECT01-2022-Aspat-MACK-678","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-678_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",36967716,90,NA,"PASS",30403648,25158948,96.8036454483647,"PASS","28460643","25777036"
"450","RRAP-ECT01-2022-Aspat-MACK-679","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-679_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",27545072,90.23,NA,"PASS",23072392,25258013,97.3245435857714,"PASS","21437618","18921654"
"451","RRAP-ECT01-2022-Aspat-MACK-680","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-680_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30579650,89.79,NA,"PASS",25129459,26358874,98.0686277559169,"PASS","23018365","19610538"
"452","RRAP-ECT01-2022-Aspat-MACK-681","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-681_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",35376280,90.85,NA,"PASS",29169522,28333226,97.132980101628,"PASS","26483871","23526750"
"453","RRAP-ECT01-2022-Aspat-MACK-682","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-682_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",32504216,89.55,NA,"PASS",26566261,26086625,98.1945671617094,"PASS","24441771","21500182"
"454","RRAP-ECT01-2022-Aspat-MACK-683","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-683_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30874520,89.85,NA,"PASS",25952357,29157718,95.9020378080946,"PASS","24096386","21457166"
"455","RRAP-ECT01-2022-Aspat-MACK-684","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-684_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",43326626,91.26,NA,"PASS",35888689,34873721,97.17190003792,"PASS","33404830","31382016"
"456","RRAP-ECT01-2022-Aspat-MACK-685","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-685_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",39214776,90.13,NA,"PASS",32069157,20648107,97.1706855330927,"PASS","29589800","26468338"
"457","RRAP-ECT01-2022-Aspat-MACK-686","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-686_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30030706,90.29,NA,"PASS",24860723,23942215,96.3053850042897,"PASS","22812681","20553766"
"458","RRAP-ECT01-2022-Aspat-MACK-687","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-687_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",46437436,90.79,NA,"PASS",38180259,25034191,97.1110893275944,"PASS","35113585","31495430"
"459","RRAP-ECT01-2022-Aspat-MACK-688","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-688_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",31001696,89.42,NA,"PASS",25639496,24721622,96.4200778361634,"PASS","23484356","20708220"
"460","RRAP-ECT01-2022-Aspat-MACK-689","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-689_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",36010390,90.46,NA,"PASS",29783111,25998712,97.1503639283455,"PASS","27593772","24268554"
"461","RRAP-ECT01-2022-Aspat-MACK-690","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-690_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",28881510,90.58,NA,"PASS",21249317,27992079,96.2584283916446,"PASS","19472366","16923916"
"462","RRAP-ECT01-2022-Aspat-MACK-691","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-691_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",30607958,90.5,NA,"PASS",25778921,29065875,97.5918029516796,"PASS","23783760","21239290"
"463","RRAP-ECT01-2022-Aspat-MACK-692","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-692_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34385772,90.37,NA,"PASS",28114291,31232487,97.3910446102465,"PASS","25901582","22767282"
"464","RRAP-ECT01-2022-Aspat-MACK-693","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-693_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",32206316,89.7,NA,"PASS",26761312,27148295,96.5640392638747,"PASS","24779598","22196126"
"465","RRAP-ECT01-2022-Aspat-MACK-694","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-694_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",34968814,90.7,NA,"PASS",29080133,36997253,96.9015244239176,"PASS","26589363","23502510"
"466","RRAP-ECT01-2022-Aspat-MACK-695","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-695_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",31524762,88.83,NA,"PASS",25895271,18547298,97.2879817518857,"PASS","24124692","21285950"
"467","RRAP-ECT01-2022-Aspat-MACK-696","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-696_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",33028340,89.19,NA,"PASS",26823970,20395434,97.6917082939286,"PASS","25051218","22274870"
"468","RRAP-ECT01-2022-Aspat-MACK-698","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-698_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",27997854,89.63,NA,"PASS",23290238,21209687,94.8352268390604,"PASS","21479591","18930070"
"469","RRAP-ECT01-2022-Aspat-MACK-699","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-699_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",29686954,90.23,NA,"PASS",24806854,22861064,98.1572794575994,"PASS","23062336","20747230"
"470","RRAP-ECT01-2022-Aspat-MACK-700","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-700_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",28478664,89.39,NA,"PASS",20877344,23149822,97.0821942338185,"PASS","18597133","16217264"
"471","RRAP-ECT01-2022-Aspat-MACK-701","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-701_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",30081256,91.12,NA,"PASS",22364777,24211430,97.599760130809,"PASS","20647173","18198136"
"472","RRAP-ECT01-2022-Aspat-MACK-702","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-702_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",28212276,90.2,NA,"PASS",23845590,24232597,97.6375691020003,"PASS","22193243","19437252"
"473","RRAP-ECT01-2022-Aspat-MACK-703","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-703_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",29718846,89.63,NA,"PASS",24818927,25363087,97.9448602797013,"PASS","23097818","20514618"
"474","RRAP-ECT01-2022-Aspat-MACK-704","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-704_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",23156868,90.38,NA,"PASS",19064326,26324292,98.1371959482508,"PASS","17643677","15880402"
"475","RRAP-ECT01-2022-Aspat-MACK-705","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-705_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",33254806,90.07,NA,"PASS",27568237,14923190,97.5487551269151,"PASS","25517873","22761946"
"476","RRAP-ECT01-2022-Aspat-MACK-706","/tgt_bck2/data_lecellier/230404-A00151A_L002/RRAP-ECT01-2022-Aspat-MACK-706_L2_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L2","ECT01_ASpath_GBR",FALSE,"Aspat",39595488,89.48,NA,"PASS",31898446,20254556,96.1380925461561,"PASS","29332289","25955760"
"477","RRAP-ECT01-2022-Aspat-MACK-707","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MACK-707_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30593770,89.99,NA,"PASS",25696692,24159330,97.2746400959953,"PASS","23310701","20852292"
"478","RRAP-ECT01-2022-Aspat-MACK-708","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-708_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",18289770,89.87,NA,"PASS",15298186,24008622,95.9381660812544,"PASS","14189224","12565716"
"479","RRAP-ECT01-2022-Aspat-MACK-709","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-709_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",28040944,90.29,NA,"PASS",21068190,27381049,97.4944737741546,"PASS","19174618","17045790"
"480","RRAP-ECT01-2022-Aspat-MACK-710","/tgt_bck2/data_lecellier/230404-A00151A_L003/RRAP-ECT01-2022-Aspat-MACK-710_L3_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L3","ECT01_ASpath_GBR",FALSE,"Aspat",29898048,89.52,NA,"PASS",24836206,26882279,97.5117814026338,"PASS","22656993","19935664"
"481","RRAP-ECT01-2022-Aspat-MACK-711","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MACK-711_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",38382298,91.73,NA,"PASS",28084719,27251607,95.6655495110585,"PASS","25809745","22838602"
"482","RRAP-ECT01-2022-Aspat-MART-485","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-485_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",37105618,90.95,NA,"PASS",30764150,29645444,96.3636050402823,"PASS","28170644","25476738"
"483","RRAP-ECT01-2022-Aspat-MART-539","/tgt_bck2/data_lecellier/230404-A00199A_L001/RRAP-ECT01-2022-Aspat-MART-539_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",36344894,91.09,NA,"PASS",28486333,30959018,97.0549411717423,"PASS","25767347","22724426"
"484","RRAP-ECT01-2022-Aspat-MART-540","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-540_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30603856,90.17,NA,"PASS",25025100,24490356,95.3054813436687,"PASS","22976953","20314594"
"485","RRAP-ECT01-2022-Aspat-MART-541","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-541_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",33429144,89.58,NA,"PASS",27420384,24481199,97.2147820067269,"PASS","25459281","22948232"
"486","RRAP-ECT01-2022-Aspat-MART-542","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-542_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",35446542,88.2,NA,"PASS",28395766,25530507,97.6572218491244,"PASS","26107293","23355574"
"487","RRAP-ECT01-2022-Aspat-MART-543","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-543_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",34976038,90.64,NA,"PASS",28725218,24998591,96.779619881652,"PASS","26622906","23782102"
"488","RRAP-ECT01-2022-Aspat-MART-544","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-544_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30733456,90.56,NA,"PASS",25609924,26424606,97.9824982294289,"PASS","23510167","21136230"
"489","RRAP-ECT01-2022-Aspat-MART-545","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-545_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",31490790,89.07,NA,"PASS",25830429,26466102,96.5198080376992,"PASS","23803093","21046394"
"490","RRAP-ECT01-2022-Aspat-MART-546","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-546_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",32989238,90.05,NA,"PASS",26968700,27208193,97.4993710138304,"PASS","25122123","22433812"
"491","RRAP-ECT01-2022-Aspat-MART-547","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-547_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",31699106,89.97,NA,"PASS",26142979,27721262,97.272726060542,"PASS","23964335","21396678"
"492","RRAP-ECT01-2022-Aspat-MART-548","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-548_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",34470154,90.24,NA,"PASS",28498494,27984140,97.4201135740728,"PASS","26349004","23783718"
"493","RRAP-ECT01-2022-Aspat-MART-549","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-549_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",34063232,90,NA,"PASS",27906019,27408422,96.5229182406983,"PASS","26047456","23414758"
"494","RRAP-ECT01-2022-Aspat-MART-551","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-551_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30962438,89.92,NA,"PASS",25182589,24723372,96.5382482197136,"PASS","23294449","20697214"
"495","RRAP-ECT01-2022-Aspat-MART-552","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-552_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",32391052,90.1,NA,"PASS",26680046,25213382,98.246873394107,"PASS","24447884","21598644"
"496","RRAP-ECT01-2022-Aspat-MART-553","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-553_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",38219566,90.03,NA,"PASS",31315700,24769980,97.1902537833014,"PASS","29010033","25970252"
"497","RRAP-ECT01-2022-Aspat-MART-554","/tgt_bck2/data_lecellier/230404-A00151A_L004/RRAP-ECT01-2022-Aspat-MART-554_L4_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L4","ECT01_ASpath_GBR",FALSE,"Aspat",33675930,91.01,NA,"PASS",25486074,24807675,95.4362868458121,"PASS","22933790","20189832"
"498","RRAP-ECT01-2022-Aspat-MART-555","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-555_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",30689874,90.7,NA,"PASS",25663292,25987284,97.4034452564287,"PASS","23991311","21730670"
"499","RRAP-ECT01-2022-Aspat-MART-556","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-556_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",41401986,89.79,NA,"PASS",32549729,26134777,96.5858254703079,"PASS","30320210","26973208"
"500","RRAP-ECT01-2022-Aspat-MART-557","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-557_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",31620790,90.27,NA,"PASS",25993965,27129599,96.9687471863725,"PASS","24081684","21381526"
"501","RRAP-ECT01-2022-Aspat-MART-558","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-558_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",33258366,89.96,NA,"PASS",27058605,27537037,97.1674236178873,"PASS","25062278","22215850"
"502","RRAP-ECT01-2022-Aspat-MART-559","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-559_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",34423086,89.84,NA,"PASS",27977673,30571408,97.6232624530188,"PASS","25808910","23043278"
"503","RRAP-ECT01-2022-Aspat-MART-560","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-560_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",35122720,89.42,NA,"PASS",28339783,34251567,97.3539525161264,"PASS","26204231","23385172"
"504","RRAP-ECT01-2022-Aspat-MART-561","/tgt_bck2/data_lecellier/230404-A00151A_L001/RRAP-ECT01-2022-Aspat-MART-561_L1_1.fq.gz","CSIRO","gDNA","Lotus DNA kit","NovaseqX","L1","ECT01_ASpath_GBR",FALSE,"Aspat",45123526,90.02,NA,"PASS",35182513,31883289,97.9525482378056,"PASS","32518070","28825346"
